7.093306648172911571e-04,3.334507192911507849e-04,8.325447409239740599e-05,5.079218829813340365e-05,-1.147855046930516040e-03,1.108261192276699739e-02,1.204045020515036226e-03,-5.708600233653857636e-04,-3.399298719041581301e-03,1.921795553567231564e-03,1.962840156746570135e-03,-4.640796648310668154e-03,8.801496065120163834e-04,-3.776424013628040983e-03,-1.599172101975440837e-04,-1.319958510005445843e-03,9.549652422384031667e-05,4.029558480816154529e-05,2.560863328057978814e-04,1.261824822813866235e-03,1.476350166520709085e-04,4.579016434691984220e-06,-2.281808541565491681e-05,3.988128466752304712e-06,-2.288599516870227181e-06,-3.017164569620311665e-06,-1.183159013824908693e-05,3.409685062536226028e-06
6.425910608873642432e-04,1.674457074073006048e-04,9.332812606443159696e-05,4.733045556140533353e-05,-1.275275177358767839e-03,1.127780527471049926e-02,6.624299319523272367e-04,-5.250266059707125706e-04,-3.640207035741070598e-03,1.560588985619146100e-03,2.064593791644411900e-03,-4.885135627940013006e-03,9.365791574216319288e-04,-4.027367555246710168e-03,-1.569899493674345849e-04,-1.324137729142074813e-03,9.553048375779323855e-05,4.022140386700294402e-05,2.533359276124522771e-04,1.265879744145116323e-03,1.129709527092154166e-04,2.659685757727586931e-06,-1.956651431358236937e-05,-4.250988090982749050e-06,-3.012866892779853660e-06,-3.439838768280312532e-06,-1.561111987818162062e-05,4.540942853871655694e-06
5.365237215621789435e-04,-1.421124200892341346e-04,1.065786086523448010e-04,1.868145366028805624e-05,-1.411682779933128972e-03,1.159417642824650888e-02,3.916223876665314704e-04,-7.995738709596846190e-04,-3.612795068657984054e-03,9.346556025231819026e-04,2.155659010781199158e-03,-5.102327074823665744e-03,9.523611274614394995e-04,-4.240179155152922798e-03,-1.555146554266572452e-04,-1.326513313906757226e-03,9.554772083422958487e-05,4.018306294685196600e-05,2.519723885415020245e-04,1.268189916116620576e-03,9.563892073778710136e-05,3.059527377475209824e-06,-1.601253530206905092e-05,-8.939232872098246211e-06,-2.795709256143973458e-06,-2.982237317613542131e-06,-1.448217072596265169e-05,4.226222703755236770e-06
1.184225325227502060e-04,-7.083141393514356997e-04,1.055390736562382474e-04,1.024439454334166082e-05,-1.210765336489986847e-03,1.220926818374249573e-02,-3.779701485990566044e-04,-9.364130695880310646e-04,-3.721160109194574656e-03,-1.350053110948153806e-04,2.234659943257709305e-03,-5.371805837923275366e-03,1.016954929570934368e-03,-4.425752156899185295e-03,-1.586566233272762355e-04,-1.327719131595649733e-03,9.553012789411505939e-05,4.019918960962021989e-05,2.551803733177706104e-04,1.269407661332438639e-03,7.920353556932106321e-05,7.087825899783752982e-07,-9.175609579006005457e-06,-1.144212263073107692e-05,-2.178323683971609901e-06,-2.210799890679004793e-06,-1.108809129453001028e-05,3.288195329116896072e-06
-2.562014827541962735e-05,-8.477836680149679512e-04,1.430826669582640316e-04,3.798881666363259594e-05,-1.209908407345952532e-03,1.253396636019216658e-02,-5.981567104283625922e-04,-9.320520288468245058e-04,-3.921024112269618465e-03,-5.433567356343162050e-04,2.422147538426335130e-03,-5.571212603715965106e-03,1.164163514481694403e-03,-4.537917816040050456e-03,-1.636666327569701398e-04,-1.327657842660315973e-03,9.556780274151162454e-05,4.022831323292266073e-05,2.602607499801335572e-04,1.269395636054606756e-03,6.407043323147527253e-05,-1.138144604371760403e-06,-3.417228050806433786e-06,-1.140847184452623452e-05,-1.424497522011800639e-06,-1.351594497914624220e-06,-7.201291560360219256e-06,2.205834761235798632e-06
-9.271156496491419390e-05,-1.075988394747165022e-03,2.000292000469921605e-04,8.455717134832701039e-06,-1.204550019064364432e-03,1.309383768932726420e-02,-7.082499913518957441e-04,-3.696687409634456280e-04,-4.679733984771844955e-03,-1.303524651220664549e-03,2.582926104079797443e-03,-5.854605370256438061e-03,1.275013787690591543e-03,-4.684968591580409084e-03,-1.661739727839295637e-04,-1.327019893408877072e-03,9.558108550197463274e-05,4.023878338538972347e-05,2.627986029992025589e-04,1.268788215521814231e-03,5.650388206255250594e-05,-1.743334203766057002e-06,3.747630514691064390e-08,-1.018293377377503002e-05,-7.750587039991386903e-07,-6.692352439509526981e-07,-3.874778191299104196e-06,1.236869533916893985e-06
7.055061840349386598e-05,-9.949427888122418327e-04,1.785198420835499471e-04,2.335855617666304269e-06,-1.370188968352502833e-03,1.333990214730799637e-02,-1.128422666949649824e-03,-8.242631523458759241e-05,-5.151295646589753273e-03,-1.454589433120450585e-03,2.700388194566238735e-03,-6.150695388117143753e-03,1.278419249444507841e-03,-4.893382190930933330e-03,-1.650392368800519404e-04,-1.326059369574808565e-03,9.556830261276602612e-05,4.026269209253436644e-05,2.616959478910918383e-04,1.267821855713774934e-03,4.796061894308840668e-05,-2.450829087517705326e-06,2.516745181365244282e-06,-8.265965988407526191e-06,-2.933086220372287406e-07,-1.694145684757067593e-07,-1.467169803607024416e-06,4.808090172235244870e-07
-6.421789578697827084e-05,-5.310657003203490736e-04,8.874319726373154095e-05,3.995452293444255146e-05,-1.295876081118707730e-03,1.324672609759085587e-02,-1.712040972499940129e-03,-4.995422254393755640e-04,-4.934719068583656720e-03,-8.905592598361898593e-04,2.740963939392204556e-03,-6.476326618286678063e-03,1.325023375775849499e-03,-5.134583265519822130e-03,-1.661574481047089938e-04,-1.325682444580701799e-03,9.554057991576664929e-05,4.029258768491161249e-05,2.628300633324528643e-04,1.267464592418307383e-03,4.031796521134419371e-05,-4.373070736385470552e-06,5.329654053015309340e-06,-7.536735627203146394e-06,-1.581715177209242899e-08,9.285358725330332638e-08,3.713770703336433067e-08,2.629187735688519456e-08
-3.505621283615588586e-04,-2.248178960171040314e-04,1.348533086183376366e-04,2.006934205574360688e-04,-1.026811554041883855e-03,1.323047934672327668e-02,-2.454718184220459030e-03,-1.025476611076271607e-03,-4.673156218084104953e-03,-5.645761871352428588e-04,2.900929909312293872e-03,-6.726781225033586636e-03,1.424884629516713023e-03,-5.306668515141412662e-03,-1.683276475422628554e-04,-1.325191193390593339e-03,9.549712597435125482e-05,4.034332924069399678e-05,2.650338659580677532e-04,1.266998553242290821e-03,3.324879961531242389e-05,-5.274012531962150295e-06,6.507993176641122637e-06,-6.581924225263122876e-06,1.163546465849656368e-07,1.734927631558310512e-07,7.979282272729605225e-07,-1.720700913804530712e-07
-6.631774059117868589e-04,-2.431348173959845503e-04,2.204654507417251510e-04,3.336880845877592764e-04,-6.388569982652850341e-04,1.344646855648026426e-02,-3.248922243588500507e-03,-1.399928061027751365e-03,-4.626547005187532646e-03,-7.971380595099477207e-04,2.978269307580130171e-03,-7.019736955438893311e-03,1.565918658685004671e-03,-5.479551409876367261e-03,-1.704521584058685821e-04,-1.325142802539869919e-03,9.546660867597013761e-05,4.037815096493203474e-05,2.671692363871693769e-04,1.266973975106895633e-03,2.764133655617350961e-05,-6.679475635673914641e-06,7.809374596709794020e-06,-6.510194721236962295e-06,1.514286641662105466e-07,1.688817321763532625e-07,1.035773909984967189e-06,-2.254583603339115732e-07
