-4.147923510644695888e+00
-3.112885265258055867e+00
-2.077847019871416290e+00
-1.897668093076899432e+00
-1.717489166282382795e+00
-1.647167313944592815e+00
-1.576845461606802834e+00
-1.506523609269012853e+00
-1.436201756931222873e+00
-1.435621144733906895e+00
-1.435040532536591140e+00
-1.434459920339275163e+00
-1.433879308141959186e+00
-1.413136619874495015e+00
-1.392393931607031066e+00
-1.371651243339566895e+00
-1.350908555072102724e+00
-1.330165866804638775e+00
-1.309423178537174604e+00
-1.255323642911319482e+00
-1.201224107285464360e+00
-1.147124571659609238e+00
-1.093025036033753894e+00
-1.038925500407898772e+00
-9.848259647820436502e-01
-9.652744589535569020e-01
-9.457229531250702648e-01
-9.261714472965835165e-01
-9.066199414680967683e-01
-8.870684356396101311e-01
-8.675169298111233829e-01
-8.321192811654460897e-01
-7.967216325197689075e-01
-7.613239838740917254e-01
-7.259263352284144322e-01
-6.419630489430560027e-01
-5.579997626576975733e-01
-4.740364763723391439e-01
-3.900731900869807145e-01
-2.040232762009252243e-01
-1.797336231486974800e-02
9.335311114660625742e-02
