instance,band,scaling,sample_type,sample_index,min_energy,max_energy,slope,intercept
0,0,variance,subsample,42.0,-16.86229162557492,-16.84700147613425,-0.7824840688691557,-16.85763816223912
0,0,variance,subsample,43.0,-16.861276428774797,-16.84700147613425,0.8653223926830184,-16.857653996836454
0,0,variance,subsample,44.0,-16.862156009574402,-16.85500955956761,1.1312386566198884,-16.858305915125282
0,0,variance,subsample,45.0,-16.86229162557492,-16.84700147613425,-0.8346704328665355,-16.855760784073897
0,0,variance,subsample,46.0,-16.862156009574402,-16.84700147613425,-0.4535991576108137,-16.857288423650772
0,0,variance,subsample,47.0,-16.862156009574402,-16.84700147613425,0.7047438207950706,-16.857025675667863
0,0,variance,subsample,48.0,-16.862156009574402,-16.84700147613425,168.31757939411125,-16.86082305040519
0,0,variance,subsample,49.0,-16.86229162557492,-16.85502022568587,-0.6588269394724026,-16.85839348681599
0,0,variance,subsample,50.0,-16.86229162557492,-16.85500955956761,-0.37165041152616796,-16.857895122231746
0,0,variance,subsample,51.0,-16.862156009574402,-16.85500955956761,1.4192969780213471,-16.859180250426128
0,0,variance,subsample,52.0,-16.86229162557492,-16.85500955956761,-0.374667469938422,-16.857930151571374
0,0,variance,subsample,53.0,-16.862156009574402,-16.85500955956761,1.0843323034654786,-16.858460801377866
0,0,variance,subsample,54.0,-16.86229162557492,-16.85500955956761,-0.1515059650965166,-16.859024522625834
0,0,variance,subsample,55.0,-16.861276428774797,-16.85500955956761,1.1800891034433785,-16.85853194615404
0,0,variance,subsample,56.0,-16.86229162557492,-16.85500955956761,-0.32109842978597813,-16.858106136535593
0,0,variance,subsample,57.0,-16.862156009574402,-16.84700147613425,0.7212548700080844,-16.857184407134717
0,0,variance,subsample,58.0,-16.862156009574402,-16.85500955956761,1.5117188103385402,-16.859613785697743
0,0,variance,subsample,59.0,-16.861276428774797,-16.84700147613425,-0.5594849189946987,-16.857106705596493
0,0,variance,subsample,60.0,-16.862156009574402,-16.84700147613425,-0.28128261139104876,-16.857202587457618
0,0,variance,subsample,61.0,-16.86229162557492,-16.85500955956761,-0.14970428888645873,-16.858922585213403
0,0,variance,subsample,62.0,-16.86229162557492,-16.855288614416985,-0.593516225893405,-16.858654224059364
0,0,variance,subsample,63.0,-16.86229162557492,-16.84700147613425,-0.7544586058457737,-16.856001103346397
0,0,variance,subsample,64.0,-16.86229162557492,-16.855288614416985,-0.4907012180131881,-16.859227643014613
0,0,variance,subsample,65.0,-16.86229162557492,-16.84700147613425,-0.9484253224011776,-16.85664636354068
0,0,variance,subsample,66.0,-16.86229162557492,-16.85500955956761,-0.33360836893566637,-16.858109658830433
0,0,variance,subsample,67.0,-16.862156009574402,-16.84700147613425,105.1123016700109,-16.860537467732293
0,0,variance,subsample,68.0,-16.86229162557492,-16.85500955956761,-0.6265359430040743,-16.856708161555517
0,0,variance,subsample,69.0,-16.862156009574402,-16.85502022568587,86.20211067309197,-16.860340129653196
0,0,variance,subsample,70.0,-16.86229162557492,-16.84700147613425,-0.660361683305866,-16.856487725444122
0,0,variance,subsample,71.0,-16.862156009574402,-16.84700147613425,-0.30086793658892763,-16.856861051927897
0,0,variance,subsample,72.0,-16.86229162557492,-16.84700147613425,-1.0980936525037273,-16.854539177786695
0,0,variance,subsample,73.0,-16.862156009574402,-16.84700147613425,-0.8948969089002734,-16.856442879756056
0,0,variance,subsample,74.0,-16.862156009574402,-16.84700147613425,12.138454670964903,-16.858054880901264
0,0,variance,subsample,75.0,-16.86229162557492,-16.85739171319005,-0.45904433553887963,-16.85957809273751
0,0,variance,subsample,76.0,-16.86229162557492,-16.85502022568587,-0.731559851694061,-16.857812487053717
0,0,variance,subsample,77.0,-16.86229162557492,-16.84700147613425,-0.5944802530152333,-16.856817500101755
0,0,variance,subsample,78.0,-16.86229162557492,-16.85500955956761,-0.22902568126858125,-16.85864988924632
0,0,variance,subsample,79.0,-16.86229162557492,-16.85502022568587,-0.6626329368963917,-16.858250703821064
0,0,variance,subsample,80.0,-16.862156009574402,-16.85502022568587,18.133377104020514,-16.85982796565247
0,0,variance,subsample,81.0,-16.862156009574402,-16.84700147613425,95.03475239652002,-16.859959768047844
0,0,variance,subsample,82.0,-16.86229162557492,-16.84700147613425,-0.8368030054529269,-16.85730974476503
0,0,variance,subsample,83.0,-16.862156009574402,-16.855288614416985,3.4884970512970788,-16.859621776696102
0,0,variance,subsample,84.0,-16.86229162557492,-16.84700147613425,-0.8767955428406945,-16.857098353961014
0,0,variance,subsample,85.0,-16.86229162557492,-16.85502022568587,-0.6757185190907004,-16.858172773849127
0,0,variance,subsample,86.0,-16.86229162557492,-16.855288614416985,-0.6485673293084836,-16.858238621398886
0,0,variance,subsample,87.0,-16.862156009574402,-16.85500955956761,1.511718810338846,-16.85961378569774
0,0,variance,subsample,88.0,-16.86229162557492,-16.857923065887235,-0.5173938141206371,-16.859032392263284
0,0,variance,subsample,89.0,-16.86229162557492,-16.84700147613425,-0.6940264915801132,-16.858155185215107
0,0,variance,subsample,90.0,-16.86229162557492,-16.84700147613425,-0.894911596784981,-16.855490617462234
0,0,variance,subsample,91.0,-16.862156009574402,-16.85500955956761,1.3749303905452097,-16.859050830453448
0,0,variance,subsample,92.0,-16.86229162557492,-16.85500955956761,-0.212343445583323,-16.858642918290997
0,0,variance,subsample,93.0,-16.862156009574402,-16.85502022568587,2.0052624292852004,-16.859380399401545
0,0,variance,subsample,94.0,-16.86229162557492,-16.85502022568587,-0.8384416378365784,-16.85724717232937
0,0,variance,subsample,95.0,-16.861276428774797,-16.85500955956761,1.0683409907887587,-16.85830913326001
0,0,variance,subsample,96.0,-16.86229162557492,-16.85502022568587,-0.6804233575809849,-16.858285674795056
0,0,variance,subsample,97.0,-16.861276428774797,-16.85500955956761,1.1161682462069336,-16.85828400784211
0,0,variance,subsample,98.0,-16.861276428774797,-16.85500955956761,1.2075846218590747,-16.858551481298928
0,0,variance,subsample,99.0,-16.86229162557492,-16.84700147613425,-1.2630768866382942,-16.85504799840153
0,0,inverse_num_params,global,,-16.86229162557492,-16.84700147613425,1.0548631843505567,-16.859433951202444
0,0,inverse_num_params,subsample,0.0,-16.86229162557492,-16.85739171319005,0.2750218554655691,-16.860209434781517
0,0,inverse_num_params,subsample,1.0,-16.86229162557492,-16.85502022568587,0.33143111937101905,-16.859507538270133
0,0,inverse_num_params,subsample,2.0,-16.86229162557492,-16.85500955956761,-0.12709086244858692,-16.8571292027947
0,0,inverse_num_params,subsample,3.0,-16.861276428774797,-16.85500955956761,-0.7381347644476245,-16.85677252273085
0,0,inverse_num_params,subsample,4.0,-16.86229162557492,-16.84700147613425,1.4960714291889663,-16.858793442792408
0,0,inverse_num_params,subsample,5.0,-16.861276428774797,-16.84700147613425,1.5242958217081815,-16.85970016982909
0,0,inverse_num_params,subsample,6.0,-16.86229162557492,-16.85500955956761,0.45690025456152655,-16.85952748670049
0,0,inverse_num_params,subsample,7.0,-16.861276428774797,-16.855288614416985,-0.3744452751125237,-16.857979082289226
0,0,inverse_num_params,subsample,8.0,-16.861276428774797,-16.84700147613425,1.6472502326663478,-16.860856075266113
0,0,inverse_num_params,subsample,9.0,-16.861276428774797,-16.85502022568587,-0.7747080063101853,-16.856646930582052
0,0,inverse_num_params,subsample,10.0,-16.86229162557492,-16.85500955956761,0.3713697577817223,-16.859138346657325
0,0,inverse_num_params,subsample,11.0,-16.861276428774797,-16.85500955956761,-0.7670771605643236,-16.856400061016306
0,0,inverse_num_params,subsample,12.0,-16.86229162557492,-16.85500955956761,0.9154160463629452,-16.861038749606426
0,0,inverse_num_params,subsample,13.0,-16.862156009574402,-16.84700147613425,0.8958427054351149,-16.85760799896837
0,0,inverse_num_params,subsample,14.0,-16.86229162557492,-16.85500955956761,0.48324779882857977,-16.859553701621135
0,0,inverse_num_params,subsample,15.0,-16.86229162557492,-16.85500955956761,0.6919467888134622,-16.860256005953403
0,0,inverse_num_params,subsample,16.0,-16.862156009574402,-16.84700147613425,2.141560983650605,-16.85969341079779
0,0,inverse_num_params,subsample,17.0,-16.86229162557492,-16.84700147613425,4.384627890563999,-16.86239042718126
0,0,inverse_num_params,subsample,18.0,-16.86229162557492,-16.84700147613425,4.335089806907245,-16.862678393006362
0,0,inverse_num_params,subsample,19.0,-16.861276428774797,-16.85502022568587,-0.2600256390007178,-16.858400151827574
0,0,inverse_num_params,subsample,20.0,-16.86229162557492,-16.85500955956761,1.1146720710445714,-16.860017311780425
0,0,inverse_num_params,subsample,21.0,-16.861276428774797,-16.85502022568587,-0.4376390553839044,-16.857868359979552
0,0,inverse_num_params,subsample,22.0,-16.862156009574402,-16.85500955956761,0.052834157666621244,-16.85818367847986
0,0,inverse_num_params,subsample,23.0,-16.861276428774797,-16.85500955956761,-0.7128646292660733,-16.85685006642953
0,0,inverse_num_params,subsample,24.0,-16.86229162557492,-16.85502022568587,0.36379645044175163,-16.859575350522398
0,0,inverse_num_params,subsample,25.0,-16.862156009574402,-16.85500955956761,0.14266263773122817,-16.858673129051652
0,0,inverse_num_params,subsample,26.0,-16.861276428774797,-16.85502022568587,-0.8257644144478117,-16.856555292212345
0,0,inverse_num_params,subsample,27.0,-16.86075235542591,-16.84700147613425,2.06790390874035,-16.859271986245723
0,0,inverse_num_params,subsample,28.0,-16.86229162557492,-16.85500955956761,0.37136975778162445,-16.859138346657332
0,0,inverse_num_params,subsample,29.0,-16.86229162557492,-16.855288614416985,0.26406120679009043,-16.85925671663422
0,0,inverse_num_params,subsample,30.0,-16.861276428774797,-16.85502022568587,-1.4600034301417752,-16.856169186411147
0,0,inverse_num_params,subsample,31.0,-16.861276428774797,-16.84700147613425,1.1907365297444035,-16.859891314077608
0,0,inverse_num_params,subsample,32.0,-16.862156009574402,-16.84700147613425,2.293014715437788,-16.86164354301161
0,0,inverse_num_params,subsample,33.0,-16.861276428774797,-16.855288614416985,-1.079505502830913,-16.856920842723607
0,0,inverse_num_params,subsample,34.0,-16.86229162557492,-16.84700147613425,1.8642495663118928,-16.86147878705434
0,0,inverse_num_params,subsample,35.0,-16.861276428774797,-16.85502022568587,-0.5503662772254941,-16.85739381028936
0,0,inverse_num_params,subsample,36.0,-16.86229162557492,-16.84700147613425,2.4555957121972076,-16.86203996487496
0,0,inverse_num_params,subsample,37.0,-16.859263052907462,-16.84700147613425,1.3861997418677012,-16.857911720824557
0,0,inverse_num_params,subsample,38.0,-16.86229162557492,-16.85502022568587,-0.6310275620777771,-16.85800885981731
0,0,inverse_num_params,subsample,39.0,-16.86229162557492,-16.85500955956761,-1.244012441723739,-16.857447828023073
0,0,inverse_num_params,subsample,40.0,-16.86229162557492,-16.85500955956761,-1.499492723626333,-16.85638015059393
0,0,inverse_num_params,subsample,41.0,-16.862156009574402,-16.84700147613425,2.0926528521317977,-16.860999566310433
0,0,inverse_num_params,subsample,42.0,-16.861276428774797,-16.84700147613425,1.2860647275785815,-16.858981680744805
0,0,inverse_num_params,subsample,43.0,-16.861276428774797,-16.85500955956761,-2.0305949664512966,-16.855820307219457
0,0,inverse_num_params,subsample,44.0,-16.86229162557492,-16.84700147613425,1.9776960208067718,-16.86058782013948
0,0,inverse_num_params,subsample,45.0,-16.86229162557492,-16.85500955956761,-0.33357562375154093,-16.856863446274836
0,0,inverse_num_params,subsample,46.0,-16.862156009574402,-16.85500955956761,-0.7102668020965774,-16.857772799115452
0,0,inverse_num_params,subsample,47.0,-16.86229162557492,-16.84700147613425,1.1118808772154176,-16.859032928538795
0,0,inverse_num_params,subsample,48.0,-16.86229162557492,-16.84700147613425,1.283062447545797,-16.85897301454576
0,0,inverse_num_params,subsample,49.0,-16.862156009574402,-16.84700147613425,2.4431645377780242,-16.8638490836043
0,0,inverse_num_params,subsample,50.0,-16.861276428774797,-16.84700147613425,2.0361488627663857,-16.859770910048788
0,0,inverse_num_params,subsample,51.0,-16.862156009574402,-16.85500955956761,-0.3142093198466407,-16.857952045296617
0,0,inverse_num_params,subsample,52.0,-16.86229162557492,-16.84700147613425,4.628001104241516,-16.86278902331389
0,0,inverse_num_params,subsample,53.0,-16.86075235542591,-16.85500955956761,-0.20108907050405855,-16.857595135118856
0,0,inverse_num_params,subsample,54.0,-16.86229162557492,-16.85500955956761,0.13360523184848866,-16.85943031471365
0,0,inverse_num_params,subsample,55.0,-16.86229162557492,-16.84700147613425,4.776284445836585,-16.86318353950016
0,0,inverse_num_params,subsample,56.0,-16.862156009574402,-16.84700147613425,2.1092700709192993,-16.86198873068943
0,0,inverse_num_params,subsample,57.0,-16.862156009574402,-16.84700147613425,0.9416147708669274,-16.858309668726765
0,0,inverse_num_params,subsample,58.0,-16.86229162557492,-16.855288614416985,-0.06322926933103731,-16.85871695245609
0,0,inverse_num_params,subsample,59.0,-16.861276428774797,-16.84700147613425,0.7850150974437604,-16.858493512659688
0,0,inverse_num_params,subsample,60.0,-16.862156009574402,-16.84700147613425,1.3502404520296463,-16.859028444966526
0,0,inverse_num_params,subsample,61.0,-16.862156009574402,-16.84700147613425,1.937909703623094,-16.860693039536905
0,0,inverse_num_params,subsample,62.0,-16.862156009574402,-16.855288614416985,-0.09158327612535185,-16.858903786137795
0,0,inverse_num_params,subsample,63.0,-16.86229162557492,-16.84700147613425,1.6407026077585825,-16.860533780302706
0,0,inverse_num_params,subsample,64.0,-16.86229162557492,-16.855288614416985,0.2639097176167015,-16.859674857439504
0,0,inverse_num_params,subsample,65.0,-16.86229162557492,-16.84700147613425,2.225831300121177,-16.86130007214445
0,0,inverse_num_params,subsample,66.0,-16.862156009574402,-16.84700147613425,2.792468555819661,-16.861521892873686
0,0,inverse_num_params,subsample,67.0,-16.86075235542591,-16.84700147613425,1.1935446947427943,-16.857552044184974
0,0,inverse_num_params,subsample,68.0,-16.862156009574402,-16.85500955956761,-0.12250281906843577,-16.857304137621945
0,0,inverse_num_params,subsample,69.0,-16.86229162557492,-16.85502022568587,0.14552794249342083,-16.858661329559286
0,0,inverse_num_params,subsample,70.0,-16.859369515946145,-16.84700147613425,1.370515390692123,-16.859490176632903
0,0,inverse_num_params,subsample,71.0,-16.861276428774797,-16.85500955956761,-0.6956130870629417,-16.856668387412288
0,0,inverse_num_params,subsample,72.0,-16.862156009574402,-16.85502022568587,-0.24665258660357858,-16.85757389658032
0,0,inverse_num_params,subsample,73.0,-16.861276428774797,-16.84700147613425,1.6094956304673873,-16.861279800660856
0,0,inverse_num_params,subsample,74.0,-16.86229162557492,-16.84700147613425,1.6383068884866006,-16.86071697933536
0,0,inverse_num_params,subsample,75.0,-16.86229162557492,-16.84700147613425,2.4470171093071524,-16.86074960787504
0,0,inverse_num_params,subsample,76.0,-16.86229162557492,-16.84700147613425,1.786975031300007,-16.860620272465546
0,0,inverse_num_params,subsample,77.0,-16.86229162557492,-16.84700147613425,3.9445059036431505,-16.860177587209186
0,0,inverse_num_params,subsample,78.0,-16.862156009574402,-16.85502022568587,-3.6652088382909156,-16.855077218567285
0,0,inverse_num_params,subsample,79.0,-16.86229162557492,-16.84700147613425,1.215750596549982,-16.85917759951933
0,0,inverse_num_params,subsample,80.0,-16.86229162557492,-16.85500955956761,-0.20555644996371095,-16.85883188571962
0,0,inverse_num_params,subsample,81.0,-16.862156009574402,-16.84700147613425,1.811706406935064,-16.85992667424763
0,0,inverse_num_params,subsample,82.0,-16.861276428774797,-16.855288614416985,-0.670476243124018,-16.85701981169146
0,0,inverse_num_params,subsample,83.0,-16.861276428774797,-16.84700147613425,0.53375993491288,-16.85753124562614
0,0,inverse_num_params,subsample,84.0,-16.86229162557492,-16.84700147613425,1.1118808772155802,-16.8590329285388
0,0,inverse_num_params,subsample,85.0,-16.862156009574402,-16.84700147613425,1.8481505706128807,-16.860053500446956
0,0,inverse_num_params,subsample,86.0,-16.859369515946145,-16.84700147613425,1.3393950081630088,-16.858168982468474
0,0,inverse_num_params,subsample,87.0,-16.86229162557492,-16.84700147613425,1.7690162191689667,-16.859212486823225
0,0,inverse_num_params,subsample,88.0,-16.86075235542591,-16.85500955956761,-0.32029240944377735,-16.85723944335051
0,0,inverse_num_params,subsample,89.0,-16.86229162557492,-16.85500955956761,-0.1425558863232717,-16.859093116099785
0,0,inverse_num_params,subsample,90.0,-16.86229162557492,-16.84700147613425,1.788432845342266,-16.859498865871764
0,0,inverse_num_params,subsample,91.0,-16.86229162557492,-16.84700147613425,4.1391226175333635,-16.861838211332614
0,0,inverse_num_params,subsample,92.0,-16.86229162557492,-16.85500955956761,-0.1087850277712301,-16.85857888395871
0,0,inverse_num_params,subsample,93.0,-16.86229162557492,-16.84700147613425,1.5194718003935235,-16.860935275219006
0,0,inverse_num_params,subsample,94.0,-16.86229162557492,-16.85500955956761,0.24304288068541674,-16.858642039337354
0,0,inverse_num_params,subsample,95.0,-16.862156009574402,-16.84700147613425,1.4677712227676702,-16.860205279075224
0,0,inverse_num_params,subsample,96.0,-16.859369515946145,-16.84700147613425,0.6933551118139929,-16.857191263344486
0,0,inverse_num_params,subsample,97.0,-16.86075235542591,-16.84700147613425,1.8999895858301545,-16.858760182424234
0,0,inverse_num_params,subsample,98.0,-16.86229162557492,-16.84700147613425,1.4042810084281208,-16.859821970292213
0,0,inverse_num_params,subsample,99.0,-16.86075235542591,-16.855288614416985,-0.15334793244057746,-16.857944592171037
0,1,variance,global,,-16.502171079839062,-16.489615540113064,0.2341169392795775,-16.496403867490038
0,1,variance,subsample,0.0,-16.500412834968106,-16.490030861897562,0.2560227718274215,-16.49620566845809
0,1,variance,subsample,1.0,-16.502171079839062,-16.492130823046402,0.09522878827764632,-16.496560314432912
0,1,variance,subsample,2.0,-16.502171079839062,-16.49164651799675,0.3469807572313725,-16.496597792315075
0,1,variance,subsample,3.0,-16.502171079839062,-16.489615540113064,0.2557142774356723,-16.496501038504345
0,1,variance,subsample,4.0,-16.502171079839062,-16.489615540113064,0.03570187977415822,-16.495646429116196
0,1,variance,subsample,5.0,-16.499819345774704,-16.489615540113064,0.2731197663296868,-16.495934672015906
0,1,variance,subsample,6.0,-16.502171079839062,-16.489615540113064,0.13234588377935078,-16.496088932705185
0,1,variance,subsample,7.0,-16.500412834968106,-16.489615540113064,0.3096007522153872,-16.496089916897496
0,1,variance,subsample,8.0,-16.500412834968106,-16.489615540113064,0.22273782333022613,-16.496203044838538
0,1,variance,subsample,9.0,-16.500238726758397,-16.489615540113064,0.218886165668563,-16.496090248196644
0,1,variance,subsample,10.0,-16.502171079839062,-16.490030861897562,0.2573442431589025,-16.496758781991012
0,1,variance,subsample,11.0,-16.500238726758397,-16.49164651799675,0.45857533700162134,-16.49724996797847
0,1,variance,subsample,12.0,-16.500412834968106,-16.489615540113064,0.12708253498382832,-16.49616861608942
0,1,variance,subsample,13.0,-16.502171079839062,-16.489615540113064,0.15344820437434104,-16.496207000988097
0,1,variance,subsample,14.0,-16.502171079839062,-16.490030861897562,0.2026485370088827,-16.49657657668035
0,1,variance,subsample,15.0,-16.502171079839062,-16.489615540113064,-0.021684794960374093,-16.49583088746713
0,1,variance,subsample,16.0,-16.502171079839062,-16.489615540113064,-0.16388449732794613,-16.495913116756114
0,1,variance,subsample,17.0,-16.500412834968106,-16.489615540113064,0.2689714952189218,-16.496451281776164
0,1,variance,subsample,18.0,-16.500238726758397,-16.49164651799675,0.2509696644940173,-16.497086507147944
0,1,variance,subsample,19.0,-16.500412834968106,-16.489615540113064,0.22618448805787084,-16.496179586013017
0,1,variance,subsample,20.0,-16.502171079839062,-16.489615540113064,0.17639204462921862,-16.496574753610858
0,1,variance,subsample,21.0,-16.502171079839062,-16.49164651799675,0.2936376826429426,-16.497046958697304
0,1,variance,subsample,22.0,-16.500412834968106,-16.489615540113064,0.37388210070631955,-16.496538159788113
0,1,variance,subsample,23.0,-16.502171079839062,-16.489615540113064,0.03811866806894872,-16.496275723172726
0,1,variance,subsample,24.0,-16.502171079839062,-16.489615540113064,-0.14675237549576273,-16.495826198335575
0,1,variance,subsample,25.0,-16.500238726758397,-16.490030861897562,0.3284304607014462,-16.496339242194068
0,1,variance,subsample,26.0,-16.502171079839062,-16.49164651799675,0.18954201005316235,-16.497052824704717
0,1,variance,subsample,27.0,-16.500238726758397,-16.489615540113064,0.07771359243394584,-16.495754154915133
0,1,variance,subsample,28.0,-16.502171079839062,-16.490030861897562,-0.02370105288268911,-16.496312984275395
0,1,variance,subsample,29.0,-16.502171079839062,-16.489615540113064,0.21178555727214146,-16.49679847599169
0,1,variance,subsample,30.0,-16.500412834968106,-16.49203223332305,0.35991025371898633,-16.496746915594404
0,1,variance,subsample,31.0,-16.500412834968106,-16.489615540113064,-0.4036329345159294,-16.496048927989143
0,1,variance,subsample,32.0,-16.500238726758397,-16.49164651799675,0.381290285600789,-16.496779788757575
0,1,variance,subsample,33.0,-16.497898774574384,-16.490030861897562,0.46116842779983314,-16.496225175317782
0,1,variance,subsample,34.0,-16.500412834968106,-16.490030861897562,0.39669280866989687,-16.49611413104425
0,1,variance,subsample,35.0,-16.500412834968106,-16.49164651799675,0.37720612731878744,-16.496637498255403
0,1,variance,subsample,36.0,-16.500412834968106,-16.489615540113064,0.08401678104586903,-16.49671492416628
0,1,variance,subsample,37.0,-16.502171079839062,-16.489615540113064,0.35388502762030954,-16.497242075122482
0,1,variance,subsample,38.0,-16.500412834968106,-16.489615540113064,0.2269255268526792,-16.496521620197814
0,1,variance,subsample,39.0,-16.502171079839062,-16.490030861897562,0.3058086527834061,-16.496804469423257
0,1,variance,subsample,40.0,-16.49977777090435,-16.489615540113064,0.30543147374347784,-16.49580192312856
0,1,variance,subsample,41.0,-16.500412834968106,-16.489615540113064,0.18105616916425524,-16.495828840520222
0,1,variance,subsample,42.0,-16.500412834968106,-16.49164651799675,0.41280184415321197,-16.49686340583813
0,1,variance,subsample,43.0,-16.502171079839062,-16.490030861897562,0.30411258090653,-16.496407522301507
0,1,variance,subsample,44.0,-16.499819345774704,-16.489615540113064,0.33559250931309015,-16.496072817379893
0,1,variance,subsample,45.0,-16.498521713684756,-16.49340408846088,0.06804819656259886,-16.496310760659807
0,1,variance,subsample,46.0,-16.500412834968106,-16.489615540113064,0.3117221390392392,-16.496124868289222
0,1,variance,subsample,47.0,-16.502171079839062,-16.489615540113064,0.17259431178382084,-16.496469190066502
0,1,variance,subsample,48.0,-16.500238726758397,-16.49164651799675,0.3970483353907202,-16.49703103621845
0,1,variance,subsample,49.0,-16.502171079839062,-16.490030861897562,0.1788650502243754,-16.496608300525935
0,1,variance,subsample,50.0,-16.502171079839062,-16.489615540113064,0.03553470615220633,-16.496632424413097
0,1,variance,subsample,51.0,-16.502171079839062,-16.489615540113064,0.19096942163381456,-16.496058819495182
0,1,variance,subsample,52.0,-16.502171079839062,-16.49164651799675,0.3181818857837426,-16.496799596378406
0,1,variance,subsample,53.0,-16.502171079839062,-16.490030861897562,0.24850304962929085,-16.49671925124137
0,1,variance,subsample,54.0,-16.502171079839062,-16.49164651799675,0.3525355043010658,-16.496799084048643
0,1,variance,subsample,55.0,-16.502171079839062,-16.490030861897562,0.216281773676985,-16.496346842650837
0,1,variance,subsample,56.0,-16.500238726758397,-16.490030861897562,0.30887856971973676,-16.496391091227327
0,1,variance,subsample,57.0,-16.502171079839062,-16.489615540113064,0.25855472492371473,-16.496534217905666
0,1,variance,subsample,58.0,-16.500412834968106,-16.489615540113064,0.2273081670662295,-16.496162397105547
